-9.314516129032265890e-03,-9.314516129032265890e-03,-9.536290322580645573e-03,-9.758064516129039134e-03,-9.979838709677432695e-03,-1.042338709677419900e-02,-1.064516129032258562e-02,-1.086693548387097225e-02,-1.086693548387097225e-02,-1.108870967741935887e-02,-1.108870967741935887e-02,-1.131048387096775243e-02,-1.131048387096775243e-02,-1.131048387096775243e-02,-1.153225806451613905e-02,-1.153225806451613905e-02,-1.153225806451613905e-02,-1.153225806451613905e-02,-1.153225806451613905e-02,-1.153225806451613905e-02,-1.086693548387097225e-02,-9.758064516129039134e-03,-8.205645161290325840e-03,-6.653225806451626423e-03,-4.879032258064519567e-03,-3.104838709677426589e-03,-1.108870967741940050e-03,6.653225806451529278e-04,1.995967741935472661e-03,2.439516129032245906e-03,2.439516129032245906e-03,2.439516129032245906e-03,1.552419354838699417e-03,2.217741935483796833e-04,-1.552419354838713295e-03,-3.770161290322593395e-03,-7.762096774193552595e-03,-1.108870967741935887e-02,-1.286290322580645878e-02,-1.330645161290323203e-02,-1.330645161290323203e-02,-1.330645161290323203e-02,-1.308467741935484541e-02,-8.649193548387099084e-03,-8.649193548387099084e-03,-8.649193548387099084e-03,-8.870967741935492645e-03,-9.314516129032265890e-03,-9.536290322580645573e-03,-9.979838709677432695e-03,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.042338709677419900e-02,-1.064516129032258562e-02,-1.042338709677419900e-02,-9.314516129032265890e-03,-7.762096774193552595e-03,-6.653225806451626423e-03,-5.322580645161292812e-03,-3.548387096774199834e-03,-1.108870967741940050e-03,1.330645161290319733e-03,3.770161290322579517e-03,4.879032258064505689e-03,5.100806451612899250e-03,5.100806451612899250e-03,3.548387096774185956e-03,6.653225806451529278e-04,-1.995967741935486539e-03,-3.548387096774199834e-03,-5.322580645161292812e-03,-7.318548387096779351e-03,-9.314516129032265890e-03,-1.020161290322581238e-02,-1.042338709677419900e-02,-1.042338709677419900e-02,-4.213709677419366639e-03,-4.879032258064519567e-03,-5.987903225806459617e-03,-7.318548387096779351e-03,-8.870967741935492645e-03,-9.758064516129039134e-03,-9.979838709677432695e-03,-9.979838709677432695e-03,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-9.758064516129039134e-03,-8.870967741935492645e-03,-7.762096774193552595e-03,-6.431451612903232862e-03,-4.213709677419366639e-03,-1.774193548387106856e-03,1.330645161290319733e-03,3.548387096774185956e-03,4.657258064516126006e-03,4.879032258064505689e-03,4.657258064516126006e-03,3.326612903225806273e-03,1.774193548387092978e-03,-2.217741935483935611e-04,-2.661290322580653345e-03,-5.100806451612913128e-03,-6.875000000000006106e-03,-8.427419354838719401e-03,-8.870967741935492645e-03,-9.314516129032265890e-03,-9.092741935483872329e-03,-6.431451612903232862e-03,-6.875000000000006106e-03,-7.318548387096779351e-03,-8.649193548387099084e-03,-9.758064516129039134e-03,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.042338709677419900e-02,-1.042338709677419900e-02,-1.064516129032258562e-02,-1.042338709677419900e-02,-9.758064516129039134e-03,-8.427419354838719401e-03,-6.653225806451626423e-03,-4.213709677419366639e-03,-1.774193548387106856e-03,8.870967741935464890e-04,2.883064516129019150e-03,3.991935483870959200e-03,4.213709677419352762e-03,2.883064516129019150e-03,4.435483870967732445e-04,-1.995967741935486539e-03,-4.435483870967746323e-03,-6.653225806451626423e-03,-7.762096774193552595e-03,-8.870967741935492645e-03,-9.536290322580645573e-03,-9.536290322580645573e-03,-6.875000000000006106e-03,-7.540322580645172912e-03,-7.983870967741946156e-03,-8.649193548387099084e-03,-9.536290322580645573e-03,-1.064516129032258562e-02,-1.108870967741935887e-02,-1.108870967741935887e-02,-1.108870967741935887e-02,-1.108870967741935887e-02,-1.064516129032258562e-02,-9.758064516129039134e-03,-7.983870967741946156e-03,-5.322580645161292812e-03,-1.995967741935486539e-03,1.108870967741926172e-03,5.544354838709672495e-03,8.205645161290311962e-03,9.314516129032252012e-03,9.314516129032252012e-03,8.205645161290311962e-03,6.209677419354839301e-03,3.991935483870959200e-03,6.653225806451529278e-04,-2.439516129032259784e-03,-5.987903225806459617e-03,-9.314516129032265890e-03,-1.064516129032258562e-02,-1.108870967741935887e-02,-1.108870967741935887e-02,-5.987903225806459617e-03,-6.209677419354839301e-03,-7.096774193548399667e-03,-8.205645161290325840e-03,-9.536290322580645573e-03,-1.064516129032258562e-02,-1.153225806451613905e-02,-1.153225806451613905e-02,-1.153225806451613905e-02,-1.108870967741935887e-02,-9.758064516129039134e-03,-8.205645161290325840e-03,-4.657258064516139884e-03,-1.774193548387106856e-03,1.330645161290319733e-03,4.879032258064505689e-03,7.096774193548385790e-03,8.427419354838705523e-03,9.314516129032252012e-03,9.314516129032252012e-03,8.427419354838705523e-03,6.874999999999992228e-03,5.322580645161278934e-03,2.661290322580639467e-03,-6.653225806451668056e-04,-5.100806451612913128e-03,-1.020161290322581238e-02,-1.286290322580645878e-02,-1.330645161290323203e-02,-1.308467741935484541e-02,-3.770161290322593395e-03,-4.435483870967746323e-03,-5.544354838709686373e-03,-5.544354838709686373e-03,-7.318548387096779351e-03,-7.540322580645172912e-03,-7.762096774193552595e-03,-7.983870967741946156e-03,-7.983870967741946156e-03,-7.983870967741946156e-03,-7.983870967741946156e-03,-7.983870967741946156e-03,-7.983870967741946156e-03,-7.318548387096779351e-03,-7.096774193548399667e-03,-6.209677419354839301e-03,-5.322580645161292812e-03,-4.657258064516139884e-03,-3.770161290322593395e-03,-2.217741935483880100e-03,-4.435483870967871223e-04,1.552419354838699417e-03,2.661290322580639467e-03,3.326612903225806273e-03,3.770161290322579517e-03,3.991935483870959200e-03,3.770161290322579517e-03,2.661290322580639467e-03,8.870967741935464890e-04,-8.870967741935603668e-04,-2.217741935483880100e-03,-3.104838709677426589e-03,-3.991935483870973078e-03,-7.540322580645172912e-03,-7.983870967741946156e-03,-8.649193548387099084e-03,-9.536290322580645573e-03,-1.086693548387097225e-02,-1.175403225806452567e-02,-1.241935483870968554e-02,-1.241935483870968554e-02,-1.241935483870968554e-02,-1.241935483870968554e-02,-1.241935483870968554e-02,-1.131048387096775243e-02,-9.979838709677432695e-03,-8.649193548387099084e-03,-7.540322580645172912e-03,-6.875000000000006106e-03,-5.987903225806459617e-03,-4.657258064516139884e-03,-2.661290322580653345e-03,-1.330645161290333611e-03,-4.435483870967871223e-04,-4.435483870967871223e-04,-1.108870967741940050e-03,-2.883064516129033028e-03,-4.879032258064519567e-03,-6.653225806451626423e-03,-8.649193548387099084e-03,-1.086693548387097225e-02,-1.241935483870968554e-02,-8.205645161290325840e-03,-8.427419354838719401e-03,-9.092741935483872329e-03,-9.536290322580645573e-03,-9.979838709677432695e-03,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.064516129032258562e-02,-1.020161290322581238e-02,-8.649193548387099084e-03,-5.987903225806459617e-03,-3.991935483870973078e-03,-2.661290322580653345e-03,-1.330645161290333611e-03,6.653225806451529278e-04,2.661290322580639467e-03,3.548387096774185956e-03,3.991935483870959200e-03,3.326612903225806273e-03,1.995967741935472661e-03,2.217741935483796833e-04,-2.217741935483880100e-03,-4.879032258064519567e-03,-7.983870967741946156e-03,-1.219758064516129892e-02,-1.419354838709677852e-02,-1.441532258064517208e-02,-1.463709677419355870e-02,-1.463709677419355870e-02,-1.020161290322581238e-02,-9.758064516129039134e-03,-8.870967741935492645e-03,-7.983870967741946156e-03,-7.318548387096779351e-03,-6.653225806451626423e-03,-6.431451612903232862e-03,-6.431451612903232862e-03,-5.987903225806459617e-03,-5.987903225806459617e-03,-5.987903225806459617e-03,-5.987903225806459617e-03,-6.209677419354839301e-03,-6.209677419354839301e-03,-6.209677419354839301e-03,-5.322580645161292812e-03,-3.991935483870973078e-03,-2.217741935483880100e-03,-4.435483870967871223e-04,1.995967741935472661e-03,4.657258064516126006e-03,6.653225806451612545e-03,7.762096774193538717e-03,8.205645161290311962e-03,8.205645161290311962e-03,7.762096774193538717e-03,6.653225806451612545e-03,4.879032258064505689e-03,2.883064516129019150e-03,0.000000000000000000e+00,-2.439516129032259784e-03,-4.213709677419366639e-03,-5.766129032258066056e-03,-6.209677419354839301e-03,-6.653225806451626423e-03,-6.653225806451626423e-03,-6.875000000000006106e-03,-7.318548387096779351e-03,-7.318548387096779351e-03,-7.540322580645172912e-03,-7.762096774193552595e-03,-7.762096774193552595e-03,-7.762096774193552595e-03,-7.762096774193552595e-03,-7.762096774193552595e-03,-7.096774193548399667e-03,-5.766129032258066056e-03,-4.213709677419366639e-03,-2.439516129032259784e-03,-2.217741935483935611e-04,1.995967741935472661e-03,4.213709677419352762e-03,5.766129032258052178e-03,7.096774193548385790e-03,7.540322580645159034e-03,7.540322580645159034e-03,6.874999999999992228e-03,5.544354838709672495e-03,3.770161290322579517e-03,1.774193548387092978e-03,-4.435483870967871223e-04,-2.217741935483880100e-03,-4.435483870967746323e-03,-6.431451612903232862e-03,-6.653225806451626423e-03,-6.875000000000006106e-03,-6.875000000000006106e-03,-7.540322580645172912e-03,-7.983870967741946156e-03,-8.649193548387099084e-03,-9.314516129032265890e-03,-9.758064516129039134e-03,-1.042338709677419900e-02,-1.064516129032258562e-02,-1.086693548387097225e-02,-1.086693548387097225e-02,-1.086693548387097225e-02,-1.042338709677419900e-02,-8.649193548387099084e-03,-5.322580645161292812e-03,-2.661290322580653345e-03,0.000000000000000000e+00,2.439516129032245906e-03,4.879032258064505689e-03,6.209677419354839301e-03,6.653225806451612545e-03,6.653225806451612545e-03,5.987903225806445739e-03,3.991935483870959200e-03,1.552419354838699417e-03,-4.435483870967871223e-04,-3.770161290322593395e-03,-7.318548387096779351e-03,-9.979838709677432695e-03,-1.064516129032258562e-02,-1.064516129032258562e-02,-1.153225806451613905e-02,-1.131048387096775243e-02,-1.108870967741935887e-02,-1.108870967741935887e-02,-1.108870967741935887e-02,-1.086693548387097225e-02,-1.064516129032258562e-02,-1.064516129032258562e-02,-1.064516129032258562e-02,-1.064516129032258562e-02,-1.064516129032258562e-02,-1.042338709677419900e-02,-9.314516129032265890e-03,-7.318548387096779351e-03,-4.657258064516139884e-03,-1.108870967741940050e-03,2.217741935483866222e-03,5.100806451612899250e-03,6.653225806451612545e-03,7.318548387096765473e-03,7.318548387096765473e-03,5.322580645161278934e-03,2.439516129032245906e-03,-2.217741935483935611e-04,-3.326612903225806273e-03,-5.544354838709686373e-03,-7.318548387096779351e-03,-7.983870967741946156e-03,-7.983870967741946156e-03,-1.108870967741940050e-03,-1.330645161290333611e-03,-1.774193548387106856e-03,-2.217741935483880100e-03,-3.326612903225806273e-03,-3.770161290322593395e-03,-4.213709677419366639e-03,-4.435483870967746323e-03,-4.435483870967746323e-03,-4.879032258064519567e-03,-5.100806451612913128e-03,-5.100806451612913128e-03,-5.100806451612913128e-03,-4.213709677419366639e-03,-1.552419354838713295e-03,2.217741935483866222e-03,4.879032258064505689e-03,7.762096774193538717e-03,1.042338709677419206e-02,1.286290322580645185e-02,1.463709677419354482e-02,1.508064516129031807e-02,1.463709677419354482e-02,1.286290322580645185e-02,1.131048387096773855e-02,9.536290322580645573e-03,7.540322580645159034e-03,4.657258064516126006e-03,1.552419354838699417e-03,-2.217741935483935611e-04,-4.435483870967871223e-04,-7.318548387096779351e-03,-8.205645161290325840e-03,-9.092741935483872329e-03,-1.020161290322581238e-02,-1.108870967741935887e-02,-1.153225806451613905e-02,-1.153225806451613905e-02,-1.153225806451613905e-02,-1.153225806451613905e-02,-1.086693548387097225e-02,-9.758064516129039134e-03,-7.762096774193552595e-03,-5.322580645161292812e-03,-2.661290322580653345e-03,2.217741935483796833e-04,3.326612903225806273e-03,5.987903225806445739e-03,7.318548387096765473e-03,7.762096774193538717e-03,7.540322580645159034e-03,6.431451612903218984e-03,4.435483870967732445e-03,4.435483870967732445e-04,-3.770161290322593395e-03,-9.092741935483872329e-03,-1.286290322580645878e-02,-1.397177419354839190e-02,-1.397177419354839190e-02,-1.286290322580645878e-02,-1.286290322580645878e-02,-1.352822580645161865e-02,-1.441532258064517208e-02,-1.552419354838710519e-02,-1.618951612903226506e-02,-1.618951612903226506e-02,-1.618951612903226506e-02,-1.618951612903226506e-02,-1.596774193548387843e-02,-1.508064516129033195e-02,-1.330645161290323203e-02,-1.042338709677419900e-02,-7.983870967741946156e-03,-5.987903225806459617e-03,-3.548387096774199834e-03,-6.653225806451668056e-04,1.774193548387092978e-03,3.104838709677412711e-03,3.104838709677412711e-03,2.217741935483866222e-03,4.435483870967732445e-04,-2.217741935483880100e-03,-6.653225806451626423e-03,-1.153225806451613905e-02,-1.352822580645161865e-02,-1.419354838709677852e-02,-6.209677419354839301e-03,-6.653225806451626423e-03,-8.205645161290325840e-03,-9.314516129032265890e-03,-1.086693548387097225e-02,-1.153225806451613905e-02,-1.175403225806452567e-02,-1.175403225806452567e-02,-1.064516129032258562e-02,-7.983870967741946156e-03,-5.100806451612913128e-03,-2.661290322580653345e-03,-2.217741935483935611e-04,2.217741935483866222e-03,4.435483870967732445e-03,6.431451612903218984e-03,7.096774193548385790e-03,6.653225806451612545e-03,4.657258064516126006e-03,3.104838709677412711e-03,8.870967741935464890e-04,-1.552419354838713295e-03,-4.879032258064519567e-03,-8.427419354838719401e-03,-7.762096774193552595e-03,-7.762096774193552595e-03,-8.649193548387099084e-03,-9.536290322580645573e-03,-9.979838709677432695e-03,-9.979838709677432695e-03,-9.979838709677432695e-03,-9.979838709677432695e-03,-1.020161290322581238e-02,-1.020161290322581238e-02,-1.020161290322581238e-02,-9.758064516129039134e-03,-9.758064516129039134e-03,-9.314516129032265890e-03,-8.205645161290325840e-03,-7.318548387096779351e-03,-5.100806451612913128e-03,-1.995967741935486539e-03,4.435483870967732445e-04,2.883064516129019150e-03,3.770161290322579517e-03,2.883064516129019150e-03,1.108870967741926172e-03,-1.108870967741940050e-03,-3.770161290322593395e-03,-5.987903225806459617e-03,-8.427419354838719401e-03,-1.086693548387097225e-02,-1.131048387096775243e-02,-7.983870967741946156e-03,-7.983870967741946156e-03,-9.314516129032265890e-03,-1.131048387096775243e-02,-1.241935483870968554e-02,-1.330645161290323203e-02,-1.352822580645161865e-02,-1.352822580645161865e-02,-1.153225806451613905e-02,-9.314516129032265890e-03,-7.762096774193552595e-03,-5.766129032258066056e-03,-4.435483870967746323e-03,-2.883064516129033028e-03,-6.653225806451668056e-04,1.995967741935472661e-03,3.548387096774185956e-03,4.213709677419352762e-03,4.213709677419352762e-03,2.883064516129019150e-03,8.870967741935464890e-04,-1.552419354838713295e-03,-3.991935483870973078e-03,-6.875000000000006106e-03,-1.020161290322581238e-02,-1.264112903225807216e-02,-1.330645161290323203e-02,-1.330645161290323203e-02,-9.979838709677432695e-03,-9.536290322580645573e-03,-9.314516129032265890e-03,-9.314516129032265890e-03,-9.314516129032265890e-03,-9.314516129032265890e-03,-9.092741935483872329e-03,-8.870967741935492645e-03,-8.649193548387099084e-03,-8.649193548387099084e-03,-8.649193548387099084e-03,-8.427419354838719401e-03,-7.983870967741946156e-03,-7.096774193548399667e-03,-6.209677419354839301e-03,-3.991935483870973078e-03,-1.108870967741940050e-03,8.870967741935464890e-04,2.439516129032245906e-03,4.213709677419352762e-03,5.987903225806445739e-03,7.318548387096765473e-03,8.205645161290311962e-03,8.649193548387085206e-03,8.427419354838705523e-03,7.762096774193538717e-03,6.431451612903218984e-03,4.879032258064505689e-03,2.439516129032245906e-03,-8.870967741935603668e-04,-4.879032258064519567e-03,-7.096774193548399667e-03,-8.427419354838719401e-03,-8.649193548387099084e-03
